revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_display_name,source_funding_category_name,funding_nature,previous_amount_thousand_yen,current_amount_thousand_yen,diff_amount_thousand_yen,is_zero_amount,related_program_count,source_file,source_row_number
rd_2026_general_revenue_14_02_02_40_71_3595150000,rs_2026_general_revenue_14_02_02_40,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,40,保健医療政策区市町村包括補助事業費,71,小児初期救急平日夜間診療事業,保健福祉政策部 保福推進課,都支出金,specific,4410,5560,1150,false,1,ippansainyu.csv,17261
rd_2026_general_revenue_14_02_02_40_72_3785250000,rs_2026_general_revenue_14_02_02_40,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,40,保健医療政策区市町村包括補助事業費,72,おたふくかぜ予防接種事業,世田谷保健所 感染症対策課,都支出金,specific,22201,19229,-2972,false,1,ippansainyu.csv,18494
rd_2026_general_revenue_14_02_02_40_73_3785100000,rs_2026_general_revenue_14_02_02_40,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,40,保健医療政策区市町村包括補助事業費,73,若年がん患者在宅療養支援事業,世田谷保健所 健康企画課,都支出金,specific,435,400,-35,false,1,ippansainyu.csv,18409
rd_2026_general_revenue_14_02_02_40_74_3785200000,rs_2026_general_revenue_14_02_02_40,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,40,保健医療政策区市町村包括補助事業費,74,歯科健康診査受診促進事業,世田谷保健所 健康推進課,都支出金,specific,1486,1498,12,false,1,ippansainyu.csv,18447
rd_2026_general_revenue_14_02_02_40_75_3785100000,rs_2026_general_revenue_14_02_02_40,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,40,保健医療政策区市町村包括補助事業費,75,歩きたくなる・身体活動量を増やすための環境整備事業,世田谷保健所 健康企画課,都支出金,specific,0,53,53,false,1,ippansainyu.csv,18410
rd_2026_general_revenue_14_02_02_42_06_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,06,高齢者虐待防止対策事業,高齢福祉部 高齢福祉課,都支出金,specific,182,228,46,false,1,ippansainyu.csv,17489
rd_2026_general_revenue_14_02_02_42_08_3815450000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,08,シルバーピア推進事業,都市整備政策部 住宅課,都支出金,specific,7158,4290,-2868,false,1,ippansainyu.csv,18553
rd_2026_general_revenue_14_02_02_42_09_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,09,高齢者住宅改修費助成,高齢福祉部 高齢福祉課,都支出金,specific,4885,3132,-1753,false,1,ippansainyu.csv,17490
rd_2026_general_revenue_14_02_02_42_11_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,11,支えあいミニデイ推進事業,高齢福祉部 高齢福祉課,都支出金,specific,2740,2279,-461,false,1,ippansainyu.csv,17491
rd_2026_general_revenue_14_02_02_42_18_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,18,ひとりぐらし高齢者等会食サービス,高齢福祉部 高齢福祉課,都支出金,specific,1750,1546,-204,false,1,ippansainyu.csv,17492
rd_2026_general_revenue_14_02_02_42_19_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,19,高齢者食事サービスサポートセンター運営支援,高齢福祉部 高齢福祉課,都支出金,specific,1642,1767,125,false,1,ippansainyu.csv,17493
rd_2026_general_revenue_14_02_02_42_20_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,20,ひとりぐらし高齢者等状況把握,高齢福祉部 高齢福祉課,都支出金,specific,1253,1242,-11,false,1,ippansainyu.csv,17494
rd_2026_general_revenue_14_02_02_42_21_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,21,はり・灸・マッサージサービス,高齢福祉部 高齢福祉課,都支出金,specific,12173,13438,1265,false,1,ippansainyu.csv,17495
rd_2026_general_revenue_14_02_02_42_24_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,24,高齢者介護サービスネットワーク運営の支援,高齢福祉部 高齢福祉課,都支出金,specific,4336,4608,272,false,1,ippansainyu.csv,17496
rd_2026_general_revenue_14_02_02_42_25_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,25,高齢者緊急通報システム事業,高齢福祉部 高齢福祉課,都支出金,specific,5705,5886,181,false,1,ippansainyu.csv,17497
rd_2026_general_revenue_14_02_02_42_26_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,26,高齢者火災安全システム事業,高齢福祉部 高齢福祉課,都支出金,specific,12,0,-12,true,0,ippansainyu.csv,17498
rd_2026_general_revenue_14_02_02_42_29_3825100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,29,建築物耐震診断・補強工事,防災街づくり担当部 防災街づくり課,都支出金,specific,2500,2500,0,false,1,ippansainyu.csv,18588
rd_2026_general_revenue_14_02_02_42_41_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,41,地区見守りネットワーク事業,高齢福祉部 高齢福祉課,都支出金,specific,2406,2384,-22,false,1,ippansainyu.csv,17499
rd_2026_general_revenue_14_02_02_42_43_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,43,民生委員ふれあい訪問,高齢福祉部 高齢福祉課,都支出金,specific,5150,3762,-1388,false,1,ippansainyu.csv,17500
rd_2026_general_revenue_14_02_02_42_44_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,44,シルバー工芸教室,生活文化政策部 市民活動推進課,都支出金,specific,772,795,23,false,1,ippansainyu.csv,17017
rd_2026_general_revenue_14_02_02_42_45_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,45,土と農の交流園,生活文化政策部 市民活動推進課,都支出金,specific,3107,3669,562,false,1,ippansainyu.csv,17018
rd_2026_general_revenue_14_02_02_42_47_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,47,陶芸教室,生活文化政策部 市民活動推進課,都支出金,specific,988,1054,66,false,1,ippansainyu.csv,17019
rd_2026_general_revenue_14_02_02_42_49_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,49,生涯大学,生活文化政策部 市民活動推進課,都支出金,specific,7848,7187,-661,false,1,ippansainyu.csv,17020
rd_2026_general_revenue_14_02_02_42_50_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,50,福祉電話訪問,生活文化政策部 市民活動推進課,都支出金,specific,698,574,-124,false,1,ippansainyu.csv,17021
rd_2026_general_revenue_14_02_02_42_53_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,53,高齢者なんでも相談,生活文化政策部 市民活動推進課,都支出金,specific,162,157,-5,false,1,ippansainyu.csv,17022
rd_2026_general_revenue_14_02_02_42_54_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,54,高齢者講習会,生活文化政策部 市民活動推進課,都支出金,specific,225,280,55,false,1,ippansainyu.csv,17023
rd_2026_general_revenue_14_02_02_42_59_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,59,主任介護支援専門員活用事業（ケアプラン点検）,高齢福祉部 高齢福祉課,都支出金,specific,0,0,0,true,0,ippansainyu.csv,17501
rd_2026_general_revenue_14_02_02_42_60_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,60,介護職員等宿舎借り上げ支援事業,高齢福祉部 高齢福祉課,都支出金,specific,10000,7631,-2369,false,1,ippansainyu.csv,17502
rd_2026_general_revenue_14_02_02_42_62_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,62,介護従事者等永年勤続表彰,高齢福祉部 高齢福祉課,都支出金,specific,129,131,2,false,1,ippansainyu.csv,17503
rd_2026_general_revenue_14_02_02_42_63_3595150000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,63,福祉人材育成・研修センター運営事業,保健福祉政策部 保福推進課,都支出金,specific,42238,44729,2491,false,1,ippansainyu.csv,17262
rd_2026_general_revenue_14_02_02_42_64_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,64,主任介護支援専門員活用事業,高齢福祉部 高齢福祉課,都支出金,specific,68,68,0,false,1,ippansainyu.csv,17504
rd_2026_general_revenue_14_02_02_42_65_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,65,「世田谷区特別養護老人ホーム入所指針」に基づく実態調査,高齢福祉部 高齢福祉課,都支出金,specific,222,398,176,false,1,ippansainyu.csv,17505
rd_2026_general_revenue_14_02_02_42_66_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,66,高齢者一時保護事業,高齢福祉部 高齢福祉課,都支出金,specific,18783,20137,1354,false,1,ippansainyu.csv,17506
rd_2026_general_revenue_14_02_02_42_67_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,67,高齢者の地域参加促進,生活文化政策部 市民活動推進課,都支出金,specific,12266,13783,1517,false,1,ippansainyu.csv,17024
rd_2026_general_revenue_14_02_02_42_73_3785100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,73,高齢者の熱中症予防支援事業,世田谷保健所 健康企画課,都支出金,specific,7500,7500,0,false,1,ippansainyu.csv,18411
rd_2026_general_revenue_14_02_02_42_74_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,74,高齢者のデジタルデバイド解消に向けたスマートフォン活用支援事,高齢福祉部 高齢福祉課,都支出金,specific,0,0,0,true,0,ippansainyu.csv,17507
rd_2026_general_revenue_14_02_02_42_75_3645100000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,75,ひとりぐらし高齢者見守り機器補助事業,高齢福祉部 高齢福祉課,都支出金,specific,0,5980,5980,false,1,ippansainyu.csv,17508
rd_2026_general_revenue_14_02_02_42_76_3405350000,rs_2026_general_revenue_14_02_02_42,2026_general_revenue_14_02_02,2026,general,一般会計,14,都支出金,02,都補助金,02,民生費補助金,42,高齢者施策推進区市町村包括補助事業,76,市民大学,生活文化政策部 市民活動推進課,都支出金,specific,0,8783,8783,false,1,ippansainyu.csv,17025
