revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,previous_amount_thousand_yen,current_amount_thousand_yen,diff_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,general_revenue_thousand_yen,specific_revenue_thousand_yen,special_account_revenue_thousand_yen,detail_count,validation_status,source_type
rs_2026_latter_stage_elderly_healthcare_revenue_65_05_01_03,2026_latter_stage_elderly_healthcare_revenue_65_05_01,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,05,雑入,01,雑入,03,広域連合特別交付金,14457,15681,1224,15681,0,0,0,15681,1,ok,derived
rs_2026_latter_stage_elderly_healthcare_revenue_65_05_03_03,2026_latter_stage_elderly_healthcare_revenue_65_05_03,2026,latter_stage_elderly_healthcare,後期高齢者医療会計,revenue,65,諸収入,05,雑入,03,広域連合負担金返還金,03,未収金補填分負担金返還金,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_long_term_care_insurance_revenue_41_01_01_01,2026_long_term_care_insurance_revenue_41_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,41,保険料,01,介護保険料,01,第１号被保険者保険料,01,現年度分特別徴収分,14323670,14057187,-266483,14057187,0,0,0,14057187,31,ok,derived
rs_2026_long_term_care_insurance_revenue_41_01_01_02,2026_long_term_care_insurance_revenue_41_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,41,保険料,01,介護保険料,01,第１号被保険者保険料,02,現年度分普通徴収分,2004252,2470958,466706,2470958,0,0,0,2470958,1,ok,derived
rs_2026_long_term_care_insurance_revenue_41_01_01_03,2026_long_term_care_insurance_revenue_41_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,41,保険料,01,介護保険料,01,第１号被保険者保険料,03,滞納繰越分普通徴収分,70411,69249,-1162,69249,0,0,0,69249,4,ok,derived
rs_2026_long_term_care_insurance_revenue_42_01_01_01,2026_long_term_care_insurance_revenue_42_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,42,使用料及手数料,01,手数料,01,総務手数料,01,総務手数料,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_long_term_care_insurance_revenue_43_01_01_01,2026_long_term_care_insurance_revenue_43_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,01,国庫負担金,01,介護給付費負担金,01,現年度分,12774188,13000447,226259,13000447,0,0,0,13000447,18,ok,derived
rs_2026_long_term_care_insurance_revenue_43_02_01_01,2026_long_term_care_insurance_revenue_43_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,01,調整交付金,01,現年度分,1166174,895698,-270476,895698,0,0,0,895698,23,ok,derived
rs_2026_long_term_care_insurance_revenue_43_02_05_01,2026_long_term_care_insurance_revenue_43_02_05,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,05,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,182299,177937,-4362,177937,0,0,0,177937,10,ok,derived
rs_2026_long_term_care_insurance_revenue_43_02_10_01,2026_long_term_care_insurance_revenue_43_02_10,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,10,介護保険災害臨時特例補助金,01,介護保険災害臨時特例補助金,59,47,-12,47,0,0,0,47,2,ok,derived
rs_2026_long_term_care_insurance_revenue_43_02_14_01,2026_long_term_care_insurance_revenue_43_02_14,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,14,地域支援事業交付金（介護予防・日常生活支援総合事業）,01,現年度分,347220,353805,6585,353805,0,0,0,353805,4,ok,derived
rs_2026_long_term_care_insurance_revenue_43_02_16_01,2026_long_term_care_insurance_revenue_43_02_16,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,16,保険者機能強化推進交付金,01,保険者機能強化推進交付金,48837,43954,-4883,43954,0,0,0,43954,1,ok,derived
rs_2026_long_term_care_insurance_revenue_43_02_17_01,2026_long_term_care_insurance_revenue_43_02_17,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,17,介護保険保険者努力支援交付金,01,介護保険保険者努力支援交付金,96735,94767,-1968,94767,0,0,0,94767,4,ok,derived
rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,18963489,19340931,377442,19340931,0,0,0,19340931,18,ok,derived
rs_2026_long_term_care_insurance_revenue_44_01_03_01,2026_long_term_care_insurance_revenue_44_01_03,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,03,地域支援事業支援交付金（介護予防・日常生活支援総合事業）,01,現年度分,483443,493473,10030,493473,0,0,0,493473,5,ok,derived
rs_2026_long_term_care_insurance_revenue_45_01_01_01,2026_long_term_care_insurance_revenue_45_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,45,都支出金,01,都負担金,01,介護給付費負担金,01,現年度分,10052233,10280302,228069,10280302,0,0,0,10280302,18,ok,derived
rs_2026_long_term_care_insurance_revenue_45_03_02_01,2026_long_term_care_insurance_revenue_45_03_02,2026,long_term_care_insurance,介護保険事業会計,revenue,45,都支出金,03,都補助金,02,地域支援事業交付金（包括的支援事業・任意事業）,01,現年度分,91149,88968,-2181,88968,0,0,0,88968,10,ok,derived
rs_2026_long_term_care_insurance_revenue_45_03_08_01,2026_long_term_care_insurance_revenue_45_03_08,2026,long_term_care_insurance,介護保険事業会計,revenue,45,都支出金,03,都補助金,08,地域支援事業交付金（介護予防・日常生活支援総合事業）,01,現年度分,217013,221128,4115,221128,0,0,0,221128,4,ok,derived
rs_2026_long_term_care_insurance_revenue_46_01_02_01,2026_long_term_care_insurance_revenue_46_01_02,2026,long_term_care_insurance,介護保険事業会計,revenue,46,財産収入,01,財産運用収入,02,利子及配当金,01,基金利子,34640,65792,31152,65792,0,0,0,65792,1,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_01_01,2026_long_term_care_insurance_revenue_48_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,01,介護給付費繰入金,01,現年度分,8809393,8984135,174742,8984135,0,0,0,8984135,19,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_02_01,2026_long_term_care_insurance_revenue_48_01_02,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,02,その他一般会計繰入金,01,職員給与費等繰入金,616836,651864,35028,651864,0,0,0,651864,1,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_02_02,2026_long_term_care_insurance_revenue_48_01_02,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,02,その他一般会計繰入金,02,事務費繰入金,873621,1116196,242575,1116196,0,0,0,1116196,4,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_02_03,2026_long_term_care_insurance_revenue_48_01_02,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,02,その他一般会計繰入金,03,保険料還付等繰入金,30,20,-10,20,0,0,0,20,1,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_04_01,2026_long_term_care_insurance_revenue_48_01_04,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,04,地域支援事業繰入金（包括的支援・任意事業）,01,現年度分,91149,88968,-2181,88968,0,0,0,88968,10,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_05_01,2026_long_term_care_insurance_revenue_48_01_05,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,05,地域支援事業繰入金（介護予防・日常生活支援総合事業）,01,現年度分,217013,221128,4115,221128,0,0,0,221128,4,ok,derived
rs_2026_long_term_care_insurance_revenue_48_01_06_01,2026_long_term_care_insurance_revenue_48_01_06,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,01,一般会計繰入金,06,低所得者保険料軽減繰入金,01,現年度分,555088,532902,-22186,532902,0,0,0,532902,1,ok,derived
rs_2026_long_term_care_insurance_revenue_48_02_01_01,2026_long_term_care_insurance_revenue_48_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,48,繰入金,02,基金繰入金,01,介護給付費準備基金繰入金,01,介護給付費準備基金繰入金,2369832,2776668,406836,2776668,0,0,0,2776668,1,ok,derived
rs_2026_long_term_care_insurance_revenue_49_01_01_01,2026_long_term_care_insurance_revenue_49_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,49,繰越金,01,繰越金,01,繰越金,01,繰越金,2,2,0,2,0,0,0,2,4,ok,derived
rs_2026_long_term_care_insurance_revenue_50_01_01_01,2026_long_term_care_insurance_revenue_50_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,01,延滞金加算金及過料,01,第１号被保険者延滞金,01,第１号被保険者延滞金,1283,732,-551,732,0,0,0,732,1,ok,derived
rs_2026_long_term_care_insurance_revenue_50_01_03_01,2026_long_term_care_insurance_revenue_50_01_03,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,01,延滞金加算金及過料,03,加算金,01,加算金,2,2,0,2,0,0,0,2,2,ok,derived
rs_2026_long_term_care_insurance_revenue_50_02_01_01,2026_long_term_care_insurance_revenue_50_02_01,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,02,特別区預金利子,01,特別区預金利子,01,特別区預金利子,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_long_term_care_insurance_revenue_50_04_02_01,2026_long_term_care_insurance_revenue_50_04_02,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,04,雑入,02,第三者納付金,01,第三者納付金,2,2,0,2,0,0,0,2,2,ok,derived
rs_2026_long_term_care_insurance_revenue_50_04_03_01,2026_long_term_care_insurance_revenue_50_04_03,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,04,雑入,03,返納金,01,返納金,2,2,0,2,0,0,0,2,2,ok,derived
rs_2026_long_term_care_insurance_revenue_50_04_04_01,2026_long_term_care_insurance_revenue_50_04_04,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,04,雑入,04,雑入,01,雑入,0,1,1,1,0,0,0,1,1,ok,derived
rs_2026_long_term_care_insurance_revenue_50_04_05_01,2026_long_term_care_insurance_revenue_50_04_05,2026,long_term_care_insurance,介護保険事業会計,revenue,50,諸収入,04,雑入,05,納付金,01,納付金,26660,31686,5026,31686,0,0,0,31686,2,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_01,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,01,医療給付費分現年分,16071782,16279323,207541,16279323,0,0,0,16279323,7,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_02,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,02,医療給付費分滞納繰越分,832366,744620,-87746,744620,0,0,0,744620,1,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_03,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,03,介護納付金分現年分,2277819,2349544,71725,2349544,0,0,0,2349544,2,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_04,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,04,介護納付金分滞納繰越分,144386,105317,-39069,105317,0,0,0,105317,1,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_05,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,05,後期高齢者支援金分現年分,5631018,5902275,271257,5902275,0,0,0,5902275,2,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_06,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,06,後期高齢者支援金分滞納繰越分,278006,269841,-8165,269841,0,0,0,269841,1,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_07,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,07,医療給付費分現年分特別徴収分,538760,473404,-65356,473404,0,0,0,473404,1,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_08,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,08,介護納付金分現年分特別徴収分,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_09,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,09,後期高齢者支援金分現年分特別徴収分,190511,169839,-20672,169839,0,0,0,169839,1,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_10,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,10,子ども・子育て支援金分現年分,0,520842,520842,520842,0,0,0,520842,2,ok,derived
rs_2026_national_health_insurance_revenue_21_01_01_11,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,11,子ども・子育て支援金分滞納繰越分,0,0,0,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_national_health_insurance_revenue_21_01_01_12,2026_national_health_insurance_revenue_21_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,21,国民健康保険料,01,国民健康保険料,01,国民健康保険料,12,子ども・子育て支援金分現年分特別徴収分,0,14987,14987,14987,0,0,0,14987,1,ok,derived
rs_2026_national_health_insurance_revenue_22_01_01_01,2026_national_health_insurance_revenue_22_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,22,一部負担金,01,一部負担金,01,一部負担金,01,現年分,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_22_01_01_02,2026_national_health_insurance_revenue_22_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,22,一部負担金,01,一部負担金,01,一部負担金,02,滞納繰越分,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_23_01_01_01,2026_national_health_insurance_revenue_23_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,23,使用料及手数料,01,手数料,01,総務手数料,01,総務手数料,127,140,13,140,0,0,0,140,1,ok,derived
rs_2026_national_health_insurance_revenue_24_02_12_01,2026_national_health_insurance_revenue_24_02_12,2026,national_health_insurance,国民健康保険事業会計,revenue,24,国庫支出金,02,国庫補助金,12,子ども・子育て支援事業費補助金,01,子ども・子育て支援事業費補助金,121017,0,-121017,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_national_health_insurance_revenue_26_02_03_01,2026_national_health_insurance_revenue_26_02_03,2026,national_health_insurance,国民健康保険事業会計,revenue,26,都支出金,02,都補助金,03,保険給付費等交付金,01,普通交付金,47909372,48438583,529211,48438583,0,0,0,48438583,7,ok,derived
rs_2026_national_health_insurance_revenue_26_02_03_02,2026_national_health_insurance_revenue_26_02_03,2026,national_health_insurance,国民健康保険事業会計,revenue,26,都支出金,02,都補助金,03,保険給付費等交付金,02,特別交付金,541764,523315,-18449,523315,0,0,0,523315,12,ok,derived
rs_2026_national_health_insurance_revenue_27_01_01_01,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,その他一般会計繰入金,1594977,2060160,465183,2060160,0,0,0,2060160,7,ok,derived
rs_2026_national_health_insurance_revenue_27_01_01_03,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,03,出産育児一時金等繰入金,152666,0,-152666,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_national_health_insurance_revenue_27_01_01_04,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,04,職員給与費等繰入金,1623947,1935882,311935,1935882,0,0,0,1935882,7,ok,derived
rs_2026_national_health_insurance_revenue_27_01_01_05,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,05,保険基盤安定繰入金（保険料軽減分）,2552969,2587224,34255,2587224,0,0,0,2587224,4,ok,derived
rs_2026_national_health_insurance_revenue_27_01_01_06,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,06,保険基盤安定繰入金（保険者支援分）,1603224,1639592,36368,1639592,0,0,0,1639592,4,ok,derived
rs_2026_national_health_insurance_revenue_27_01_01_08,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,08,未就学児均等割保険料繰入金,68659,67327,-1332,67327,0,0,0,67327,3,ok,derived
rs_2026_national_health_insurance_revenue_27_01_01_09,2026_national_health_insurance_revenue_27_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,27,繰入金,01,一般会計繰入金,01,一般会計繰入金,09,産前産後保険料繰入金,32805,42927,10122,42927,0,0,0,42927,4,ok,derived
rs_2026_national_health_insurance_revenue_28_01_02_01,2026_national_health_insurance_revenue_28_01_02,2026,national_health_insurance,国民健康保険事業会計,revenue,28,繰越金,01,繰越金,02,その他繰越金,01,その他繰越金,1,1,0,1,0,0,0,1,4,ok,derived
rs_2026_national_health_insurance_revenue_29_01_01_01,2026_national_health_insurance_revenue_29_01_01,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,01,延滞金加算金及過料,01,延滞金,01,延滞金,24282,20600,-3682,20600,0,0,0,20600,1,ok,derived
rs_2026_national_health_insurance_revenue_29_01_03_01,2026_national_health_insurance_revenue_29_01_03,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,01,延滞金加算金及過料,03,加算金,01,加算金,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_29_01_05_01,2026_national_health_insurance_revenue_29_01_05,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,01,延滞金加算金及過料,05,過料,01,過料,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_29_02_01_01,2026_national_health_insurance_revenue_29_02_01,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,02,特別区預金利子,01,特別区預金利子,01,特別区預金利子,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_29_03_01_01,2026_national_health_insurance_revenue_29_03_01,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,03,雑入,01,第三者納付金,01,第三者納付金,18588,18142,-446,18142,0,0,0,18142,1,ok,derived
rs_2026_national_health_insurance_revenue_29_03_03_01,2026_national_health_insurance_revenue_29_03_03,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,03,雑入,03,返納金,01,返納金,27545,28181,636,28181,0,0,0,28181,1,ok,derived
rs_2026_national_health_insurance_revenue_29_03_05_01,2026_national_health_insurance_revenue_29_03_05,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,03,雑入,05,納付金,01,納付金,8474,8830,356,8830,0,0,0,8830,2,ok,derived
rs_2026_national_health_insurance_revenue_29_03_06_01,2026_national_health_insurance_revenue_29_03_06,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,03,雑入,06,雑入,01,雑入,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_29_03_06_02,2026_national_health_insurance_revenue_29_03_06,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,03,雑入,06,雑入,02,滞納処分費,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_29_03_06_26,2026_national_health_insurance_revenue_29_03_06,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,03,雑入,06,雑入,26,療養費分,1,1,0,1,0,0,0,1,1,ok,derived
rs_2026_national_health_insurance_revenue_29_04_01_02,2026_national_health_insurance_revenue_29_04_01,2026,national_health_insurance,国民健康保険事業会計,revenue,29,諸収入,04,受託事業収入,01,特定健康診査等受託料,02,保健事業費受託料,5800,6000,200,6000,0,0,0,6000,1,ok,derived
rs_2026_school_lunch_fee_revenue_71_01_01_01,2026_school_lunch_fee_revenue_71_01_01,2026,school_lunch_fee,学校給食費会計,revenue,71,給食費,01,給食費,01,給食費収入,01,給食費収入,475731,0,-475731,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_school_lunch_fee_revenue_72_01_01_01,2026_school_lunch_fee_revenue_72_01_01,2026,school_lunch_fee,学校給食費会計,revenue,72,繰入金,01,一般会計繰入金,01,一般会計繰入金,01,給食費繰入金,3470906,0,-3470906,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_school_lunch_fee_revenue_73_01_01_01,2026_school_lunch_fee_revenue_73_01_01,2026,school_lunch_fee,学校給食費会計,revenue,73,繰越金,01,繰越金,01,繰越金,01,前年度繰越金,1,0,-1,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_school_lunch_fee_revenue_74_01_01_01,2026_school_lunch_fee_revenue_74_01_01,2026,school_lunch_fee,学校給食費会計,revenue,74,諸収入,01,特別区預金利子,01,特別区預金利子,01,特別区預金利子,1,0,-1,0,0,0,0,0,1,ok_zero_amount,derived
