revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_code,department_name,source_revenue_number,source_revenue_number_name,source_funding_category_code,source_funding_category_name,funding_nature,previous_amount_thousand_yen,requested_amount_thousand_yen,estimated_amount_thousand_yen,current_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,request_content,assessment_content,is_zero_amount,source_type,source_file,source_row_number
rd_2026_general_revenue_15_01_01_04_91_4965200000,rs_2026_general_revenue_15_01_01_04,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,04,土地貸付,91,砧図書館,4965200000,教生＊中央図書館,8630,財産運用収入土地貸付砧図書館,8,財産収入,specific,398,398,398,398,398,0,,,false,official_csv,ippansainyu.csv,18843
rd_2026_general_revenue_15_01_01_04_92_2535100000,rs_2026_general_revenue_15_01_01_04,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,04,土地貸付,92,烏山地域区民集会所,2535100000,烏支＊地域振興課,8818,財産運用収入土地貸付烏山地域区民集会所,8,財産収入,specific,105,105,105,105,105,0,,,false,official_csv,ippansainyu.csv,16879
rd_2026_general_revenue_15_01_01_04_94_3895200000,rs_2026_general_revenue_15_01_01_04,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,04,土地貸付,94,自転車等駐車場,3895200000,土＊交通安全自転車課,9241,財産運用収入土地貸付自転車等駐車場,8,財産収入,specific,0,2362,2362,2362,2362,0,,,false,official_csv,ippansainyu.csv,18702
rd_2026_general_revenue_15_01_01_04_96_3405350000,rs_2026_general_revenue_15_01_01_04,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,04,土地貸付,96,土と農の交流園,3405350000,生政＊市民活動推進課,9302,財産運用収入土地貸付土と農の交流園,8,財産収入,specific,0,50,50,50,50,0,,,false,official_csv,ippansainyu.csv,17029
rd_2026_general_revenue_15_01_01_05_01_3065600000,rs_2026_general_revenue_15_01_01_05,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,05,物品貸付,01,著作権利用許諾,3065600000,政策＊広報広聴課,4870,財産運用収入物品貸付著作権利用許諾,8,財産収入,specific,36,21,21,21,21,0,,,false,official_csv,ippansainyu.csv,16920
rd_2026_general_revenue_15_01_01_06_01_3895300000,rs_2026_general_revenue_15_01_01_06,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,06,広告板貸付,01,三茶パティオ,3895300000,土＊工事第一課,4875,財産運用収入広告板貸付三茶パティオ,8,財産収入,specific,2970,2970,2970,2970,2970,0,,,false,official_csv,ippansainyu.csv,18724
rd_2026_general_revenue_15_01_02_02_07_4960160000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,07,義務教育施設整備基金,4960160000,教生＊教育環境課,704,財産運用収入基金利子義務教育施設整備基金,8,財産収入,specific,79268,184699,319539,319539,319539,0,,,false,official_csv,ippansainyu.csv,18810
rd_2026_general_revenue_15_01_02_02_11_3815100000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,11,都市整備基金,3815100000,都政＊都市計画課,705,財産運用収入基金利子都市整備基金,8,財産収入,specific,26765,44693,78169,78169,78169,0,,,false,official_csv,ippansainyu.csv,18526
rd_2026_general_revenue_15_01_02_02_12_3205100000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,12,庁舎等建設等基金,3205100000,総務＊総務課,706,財産運用収入基金利子庁舎等建設等基金,8,財産収入,specific,83491,107296,151031,151031,151031,0,,,false,official_csv,ippansainyu.csv,16935
rd_2026_general_revenue_15_01_02_02_26_3595110000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,26,地域保健福祉等推進基金,3595110000,保政＊保健福祉政策課,708,財産運用収入基金利子地域保健福祉等推進基金,8,財産収入,specific,2942,3512,4802,4802,4802,0,,,false,official_csv,ippansainyu.csv,17252
rd_2026_general_revenue_15_01_02_02_27_3065500000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,27,財政調整基金,3065500000,政策＊財政課,709,財産運用収入基金利子財政調整基金,8,財産収入,specific,128140,186344,261700,261700,261700,0,,,false,official_csv,ippansainyu.csv,16909
rd_2026_general_revenue_15_01_02_02_34_3815450000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,34,住宅基金,3815450000,都政＊住宅課,3568,財産運用収入基金利子住宅基金,8,財産収入,specific,4023,3586,4903,4903,4903,0,,,false,official_csv,ippansainyu.csv,18557
rd_2026_general_revenue_15_01_02_02_35_3065500000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,35,減債基金,3065500000,政策＊財政課,713,財産運用収入基金利子減債基金,8,財産収入,specific,15969,18725,25599,25599,25599,0,,,false,official_csv,ippansainyu.csv,16910
rd_2026_general_revenue_15_01_02_02_41_3405400000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,41,国際平和交流基金,3405400000,生政＊文化・国際課,716,財産運用収入基金利子国際平和交流基金,8,財産収入,specific,1092,1623,2219,2219,2219,0,,,false,official_csv,ippansainyu.csv,17052
rd_2026_general_revenue_15_01_02_02_42_3405400000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,42,文化振興基金,3405400000,生政＊文化・国際課,717,財産運用収入基金利子文化振興基金,8,財産収入,specific,220,257,351,351,351,0,,,false,official_csv,ippansainyu.csv,17053
rd_2026_general_revenue_15_01_02_02_46_3665150000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,46,子ども・若者基金,3665150000,子若＊子ども・若者支援課,2711,財産運用収入基金利子子ども・若者基金,8,財産収入,specific,912,1704,2329,2329,2329,0,,,false,official_csv,ippansainyu.csv,17998
rd_2026_general_revenue_15_01_02_02_47_3835100000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,47,みどりのトラスト基金,3835100000,みどり３３＊みどり政策課,3688,財産運用収入基金利子みどりのトラスト基金,8,財産収入,specific,34155,50721,75120,75120,75120,0,,,false,official_csv,ippansainyu.csv,18612
rd_2026_general_revenue_15_01_02_02_48_3305300000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,48,災害対策基金,3305300000,危機管理部＊災害対策課,3889,財産運用収入基金利子災害対策基金,8,財産収入,specific,7132,9410,12864,12864,12864,0,,,false,official_csv,ippansainyu.csv,16972
rd_2026_general_revenue_15_01_02_02_52_3445100000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,52,スポーツ推進基金,3445100000,スポ推進＊スポーツ推進課,6428,財産運用収入基金利子スポーツ推進基金,8,財産収入,specific,16603,24590,34858,34858,34858,0,,,false,official_csv,ippansainyu.csv,17105
rd_2026_general_revenue_15_01_02_02_53_4975200000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,53,世田谷遊びと学びの教育基金,4975200000,学教＊教育指導課,7138,財産運用収入基金利子世田谷遊びと学びの教育基金,8,財産収入,specific,81,113,155,155,155,0,,,false,official_csv,ippansainyu.csv,18857
rd_2026_general_revenue_15_01_02_02_54_3655300000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,54,医療的ケア児の笑顔を支える基金,3655300000,障福＊障害保健福祉課,7916,財産運用収入基金利子医療的ケア児の笑顔を支える基金,8,財産収入,specific,275,380,520,520,520,0,,,false,official_csv,ippansainyu.csv,17930
rd_2026_general_revenue_15_01_02_02_56_3665570000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,56,児童養護施設退所者等奨学・自立支援基金,3665570000,子若＊児童相談支援課,8426,財産運用収入基金利子児童養護施設退所者等奨学・自立支援基金,8,財産収入,specific,919,1622,2218,2218,2218,0,,,false,official_csv,ippansainyu.csv,18175
rd_2026_general_revenue_15_01_02_02_57_3465110000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,57,気候危機対策基金,3465110000,環政＊環境政策課,8443,財産運用収入基金利子気候危機対策基金,8,財産収入,specific,2195,3068,4194,4194,4194,0,,,false,official_csv,ippansainyu.csv,17135
rd_2026_general_revenue_15_01_02_02_58_3405450000,rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,58,犯罪被害者等支援等基金,3405450000,生政＊人権男女共同参画課,9301,財産運用収入基金利子犯罪被害者等支援等基金,8,財産収入,specific,0,136,186,186,186,0,,,false,official_csv,ippansainyu.csv,17070
rd_2026_general_revenue_15_01_02_03_01_3355100000,rs_2026_general_revenue_15_01_02_03,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,03,株式配当金,01,株式会社配当金,3355100000,財務部＊経理課,719,財産運用収入株式配当金株式会社配当金,99,一般財源,general,54384,58061,58061,58061,0,58061,,,false,official_csv,ippansainyu.csv,16984
rd_2026_general_revenue_15_02_01_01_01_3355100000,rs_2026_general_revenue_15_02_01_01,2026_general_revenue_15_02_01,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,01,不動産売払収入,01,土地,01,土地,3355100000,財務部＊経理課,721,財産売払収入土地土地,99,一般財源,general,85000,324226,324226,324226,0,324226,,,false,official_csv,ippansainyu.csv,16985
rd_2026_general_revenue_15_02_01_01_05_3865400000,rs_2026_general_revenue_15_02_01_01,2026_general_revenue_15_02_01,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,01,不動産売払収入,01,土地,05,道路代替地売払,3865400000,道計＊道路事業推進課,2320,財産売払収入土地道路代替地売払,99,一般財源,general,121500,368051,368051,368051,0,368051,,,false,official_csv,ippansainyu.csv,18672
rd_2026_general_revenue_15_02_02_01_01_3555600000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,01,清掃・リサイクル関係売払,3555600000,清掃＊砧清掃事務所,1496,財産売払収入不用品売払清掃・リサイクル関係売払,99,一般財源,general,19688,16969,16969,16969,0,16969,,,false,official_csv,ippansainyu.csv,17230
rd_2026_general_revenue_15_02_02_01_06_4960100000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,06,教育委員会関係売払,4960100000,教生＊教育総務課,3384,財産売払収入不用品売払教育委員会関係売払,99,一般財源,general,236703,0,0,0,0,0,,,true,official_csv,ippansainyu.csv,18762
rd_2026_general_revenue_15_02_02_01_12_3895200000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,12,自転車関係売払,3895200000,土＊交通安全自転車課,8911,財産売払収入不用品売払自転車関係売払,8,財産収入,specific,1367,0,0,0,0,0,,,true,official_csv,ippansainyu.csv,18703
rd_2026_general_revenue_15_02_02_01_13_3235200000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,13,リサイクル資源売払（庁舎維持管理）,3235200000,庁舎＊庁舎管理担当課,8948,財産売払収入不用品売払リサイクル資源売払（庁舎維持管理）,8,財産収入,specific,507,483,483,483,483,0,,,false,official_csv,ippansainyu.csv,16962
rd_2026_general_revenue_15_02_02_01_14_3665150000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,14,リサイクル資源売払（野毛青少年交流センター）,3665150000,子若＊子ども・若者支援課,8949,財産売払収入不用品売払リサイクル資源売払（野毛青少年交流センター,8,財産収入,specific,1,1,1,1,1,0,,,false,official_csv,ippansainyu.csv,17999
rd_2026_general_revenue_15_02_02_01_15_3665150000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,15,リサイクル資源売払（希望丘青少年交流センター）,3665150000,子若＊子ども・若者支援課,8950,財産売払収入不用品売払リサイクル資源売払（希望丘青少年交流センタ,8,財産収入,specific,6,6,6,6,6,0,,,false,official_csv,ippansainyu.csv,18000
rd_2026_general_revenue_15_02_02_01_16_2235100000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,16,リサイクル資源売払（北沢総合支所）,2235100000,北支＊地域振興課,8972,財産売払収入不用品売払リサイクル資源売払（北沢総合支所）,8,財産収入,specific,100,110,110,110,110,0,,,false,official_csv,ippansainyu.csv,16790
rd_2026_general_revenue_15_02_02_01_17_2335100000,rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,17,リサイクル資源売払（玉川総合支所）,2335100000,玉支＊地域振興課,8973,財産売払収入不用品売払リサイクル資源売払（玉川総合支所）,8,財産収入,specific,92,99,99,99,99,0,,,false,official_csv,ippansainyu.csv,16814
