section_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,amount_thousand_yen,budget_book_page,pdf_page,source_file,source_type
bs_2026_general_expenditure_02_03_06_12,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,12,委託料,2630829,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_06_13,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,13,使用料及賃借料,210899,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_06_14,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,14,工事請負費,771568,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_06_17,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,17,備品購入費,58256,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_06_18,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,18,負担金補助及交付金,107665,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_06_21,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,21,補償補填及賠償金,2727,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_06_22,2026_general_expenditure_02_03_06,2026,general,一般会計,expenditure,02,総務費,03,区民費,06,区民施設費,22,償還金利子及割引料,7849,333,170,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_01,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,01,報酬,210,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_07,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,07,報償費,28895,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_08,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,08,旅費,314,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_09,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,09,交際費,110,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_10,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,10,需用費,136681,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_11,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,11,役務費,20175,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_12,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,12,委託料,556912,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_13,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,13,使用料及賃借料,18029,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_14,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,14,工事請負費,24134,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_17,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,17,備品購入費,20286,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_18,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,18,負担金補助及交付金,57408,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_22,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,22,償還金利子及割引料,3038,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_09_24,2026_general_expenditure_02_03_09,2026,general,一般会計,expenditure,02,総務費,03,区民費,09,防災対策費,24,積立金,30902,337,172,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_07,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,07,報償費,350,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_08,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,08,旅費,842,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_10,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,10,需用費,1460,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_11,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,11,役務費,1243,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_12,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,12,委託料,464034,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_13,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,13,使用料及賃借料,17309,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_14,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,14,工事請負費,323133,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_17,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,17,備品購入費,10597,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_10_18,2026_general_expenditure_02_03_10,2026,general,一般会計,expenditure,02,総務費,03,区民費,10,健康村費,18,負担金補助及交付金,25083,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_07,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,07,報償費,1676,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_08,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,08,旅費,3490,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_10,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,10,需用費,5742,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_11,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,11,役務費,8467,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_12,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,12,委託料,58921,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_13,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,13,使用料及賃借料,1081,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_17,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,17,備品購入費,8345,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_18,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,18,負担金補助及交付金,6342,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_11_24,2026_general_expenditure_02_03_11,2026,general,一般会計,expenditure,02,総務費,03,区民費,11,文化・国際費,24,積立金,18610,339,173,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_01,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,01,報酬,229,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_07,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,07,報償費,271,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_08,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,08,旅費,30,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_10,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,10,需用費,113934,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_11,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,11,役務費,128,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_12,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,12,委託料,1015988,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_13,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,13,使用料及賃借料,416,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_14,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,14,工事請負費,1042940,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_12_18,2026_general_expenditure_02_03_12,2026,general,一般会計,expenditure,02,総務費,03,区民費,12,文化施設費,18,負担金補助及交付金,1956330,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_01,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,01,報酬,118,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_07,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,07,報償費,3653,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_08,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,08,旅費,63,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_10,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,10,需用費,6065,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_11,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,11,役務費,953,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_12,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,12,委託料,3064,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_13_18,2026_general_expenditure_02_03_13,2026,general,一般会計,expenditure,02,総務費,03,区民費,13,消費者行政費,18,負担金補助及交付金,103,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_01,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,01,報酬,6562,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_07,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,07,報償費,3543,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_08,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,08,旅費,1309,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_09,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,09,交際費,50,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_10,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,10,需用費,377776,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_11,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,11,役務費,4238,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_12,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,12,委託料,1216617,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_13,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,13,使用料及賃借料,41459,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_14,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,14,工事請負費,406124,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_17,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,17,備品購入費,17728,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_18,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,18,負担金補助及交付金,498939,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_24,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,24,積立金,117745,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_14_26,2026_general_expenditure_02_03_14,2026,general,一般会計,expenditure,02,総務費,03,区民費,14,スポーツ振興費,26,公課費,89,341,174,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_15_07,2026_general_expenditure_02_03_15,2026,general,一般会計,expenditure,02,総務費,03,区民費,15,生涯現役推進費,07,報償費,29551,343,175,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_15_08,2026_general_expenditure_02_03_15,2026,general,一般会計,expenditure,02,総務費,03,区民費,15,生涯現役推進費,08,旅費,42,343,175,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_15_10,2026_general_expenditure_02_03_15,2026,general,一般会計,expenditure,02,総務費,03,区民費,15,生涯現役推進費,10,需用費,58661,343,175,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_15_11,2026_general_expenditure_02_03_15,2026,general,一般会計,expenditure,02,総務費,03,区民費,15,生涯現役推進費,11,役務費,7726,343,175,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_02_03_15_12,2026_general_expenditure_02_03_15,2026,general,一般会計,expenditure,02,総務費,03,区民費,15,生涯現役推進費,12,委託料,216079,343,175,r8tousyoyosanallpage.pdf,official_pdf
