年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,事業番号,事業番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,予算事業,予算事業名称,内訳事業,内訳事業名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,一般財源前額,要求一般財源額,一般財源額,一般財源現計額,要求額対見積額,前年度対要求額,前年度対見積額,要求内容,補正内容,査定内容,行財政改善大区分,行財政改善大区分名称,行財政改善中区分,行財政改善中区分名称,行財政改善小区分,行財政改善小区分名称,重点事業区分,重点事業区分名称,実施計画大区分,実施計画大区分名称,実施計画中区分,実施計画中区分名称,実施計画小区分,実施計画小区分名称,実施計画細区分,実施計画細区分名称,普通会計区分,普通会計区分名称,行政評価結果,行政評価結果名称,要求枠区分,要求枠区分名称,要求基準,要求基準額,要求基準一般財源,予備区分１,予備区分１名称,予備区分２,予備区分２名称,予備区分３,予備区分３名称,予備区分４,予備区分４名称,予備区分５,予備区分５名称,予備区分６,予備区分６名称,予備区分７,予備区分７名称,予備区分８,予備区分８名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）,事業別性質別区分,事業別性質別区分名称,政策要求額,臨時要求額,政策査定額,臨時査定額
2018,0,当初,1,一次経費,2235100000,北支＊地域振興課,2353,北沢地域区民施設改築事務,1,一般会計,2,総務費,3,区民費,6,区民施設費,4,区民施設改築費,1,北沢地域区民施設改築事務,1,北沢地域区民施設改築事務,0,294711,0,"81,140",81140,0,0,0,0,0,0,0,0,0,0,-213571,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2235100000,北支＊地域振興課,2354,北沢地域区民施設改築工事,1,一般会計,2,総務費,3,区民費,6,区民施設費,4,区民施設改築費,2,北沢地域区民施設改築工事,1,北沢地域区民施設改築工事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2235100000,北支＊地域振興課,2199,防災事業運営（北沢）,1,一般会計,2,総務費,3,区民費,9,防災対策費,1,防災対策事業費,8,防災事業運営（北沢）,1,防災事業運営（北沢）,0,367,0,326,326,0,0,0,0,0,0,0,0,0,0,-41,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2235100000,北支＊地域振興課,2204,防災訓練・組織育成（北沢）,1,一般会計,2,総務費,3,区民費,9,防災対策費,1,防災対策事業費,13,防災訓練・組織育成（北沢）,1,防災訓練・組織育成（北沢）,0,12626,0,"12,772",12772,0,0,0,0,0,0,0,0,0,0,146,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2235100000,北支＊地域振興課,2209,防災施設管理（北沢）,1,一般会計,2,総務費,3,区民費,9,防災対策費,1,防災対策事業費,18,防災施設管理（北沢）,1,防災施設管理（北沢）,0,14792,0,"10,238",10238,0,0,0,0,0,0,0,0,0,0,-4554,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2235500000,北支＊街づくり課,7415,街づくり事務（北沢）,1,一般会計,7,土木費,6,都市計画費,1,都市計画総務費,1,都市計画事業費,36,街づくり事務（北沢）,1,街づくり事務（北沢）,0,3740,0,"1,701",1701,0,0,0,0,0,0,0,0,0,0,-2039,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2235500000,北支＊街づくり課,7505,駅周辺街づくりの推進（鉄道跡地利用）,1,一般会計,7,土木費,6,都市計画費,1,都市計画総務費,1,都市計画事業費,42,駅周辺街づくりの推進（鉄道跡地利用）,1,駅周辺街づくりの推進（鉄道跡地利用）,0,246844,0,"96,240",96240,0,0,0,0,0,0,0,0,0,0,-150604,,,,,,,,,,,,4,都市づくり,5,都市基盤の整備・更新,3,連続立体交差事業等による安全安心の拠点づくり,1,連続立体交差事業等による安全安心の拠点づくり,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2235500000,北支＊街づくり課,7532,拠点まちづくりの促進,1,一般会計,7,土木費,6,都市計画費,1,都市計画総務費,1,都市計画事業費,49,拠点まちづくりの促進,1,拠点まちづくりの促進,0,17868,0,"14,380",14380,0,0,0,0,0,0,0,0,0,0,-3488,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2265100000,北センター＊生活支援課,3320,生活保健事務（北沢）,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,その他の社会福祉事業費,43,生活保健事務（北沢）,1,生活保健事務（北沢）,0,13572,0,"10,570",10570,0,0,0,0,0,0,0,0,0,0,-3002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2265100000,北センター＊生活支援課,3330,相談員業務（北沢）,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,その他の社会福祉事業費,53,相談員業務（北沢）,1,相談員業務（北沢）,0,1936,0,"1,939",1939,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2265200000,北センター＊保健福祉課,3325,保健福祉運営事務（北沢）,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,その他の社会福祉事業費,48,保健福祉運営事務（北沢）,1,保健福祉運営事務（北沢）,0,4805,0,"1,749",1749,0,0,0,0,0,0,0,0,0,0,-3056,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2265300000,北センター＊健康づくり課,5013,区民健康診断（北沢）,1,一般会計,5,衛生費,2,保健所費,1,保健所費,2,保健衛生事業費,5,区民健康診断（北沢）,1,区民健康診断（北沢）,0,16509,0,"12,322",12322,0,0,0,0,0,0,0,0,0,0,-4187,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2265300000,北センター＊健康づくり課,5034,健康づくり支援（北沢）,1,一般会計,5,衛生費,3,公衆衛生費,4,栄養指導費,1,健康づくり事業費,5,健康づくり支援（北沢）,1,健康づくり支援（北沢）,0,1105,0,"1,102",1102,0,0,0,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2089,地域活動推進（玉川）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,6,地域活動推進（玉川）,1,地域活動推進（玉川）,0,775,0,775,775,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2094,防犯協会・防火防災協会（玉川）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,11,防犯協会・防火防災協会（玉川）,1,防犯協会・防火防災協会（玉川）,0,1400,0,"1,400",1400,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2098,青少年対策（玉川）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,15,青少年対策（玉川）,1,青少年対策（玉川）,0,4600,0,"4,641",4641,0,0,0,0,0,0,0,0,0,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2103,まちづくり推進（玉川）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,20,まちづくり推進（玉川）,1,まちづくり推進（玉川）,0,11075,0,"10,691",10691,0,0,0,0,0,0,0,0,0,0,-384,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2110,ふるさとまつり協賛（玉川）,1,一般会計,2,総務費,3,区民費,1,区民総務費,3,ふるさとまつり運営協力費,5,ふるさとまつり協賛（玉川）,1,ふるさとまつり協賛（玉川）,0,2374,0,"3,601",3601,0,0,0,0,0,0,0,0,0,0,1227,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2125,玉川総合支所庶務事務,1,一般会計,2,総務費,3,区民費,2,支所費,1,総合支所維持運営費,3,玉川総合支所庶務事務,1,玉川総合支所庶務事務,0,6888,0,"6,806",6806,0,0,0,0,0,0,0,0,0,0,-82,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2130,計画・相談事業運営（玉川）,1,一般会計,2,総務費,3,区民費,2,支所費,1,総合支所維持運営費,8,計画・相談事業運営（玉川）,1,計画・相談事業運営（玉川）,0,342,0,342,342,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2136,玉川総合支所維持管理,1,一般会計,2,総務費,3,区民費,2,支所費,1,総合支所維持運営費,14,玉川総合支所維持管理,1,玉川総合支所維持管理,0,128452,0,"115,404",115404,0,0,0,0,0,0,0,0,0,0,-13048,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2424,地域活性化事業（玉川）,1,一般会計,2,総務費,3,区民費,2,支所費,1,総合支所維持運営費,23,地域活性化事業（玉川）,1,地域活性化事業（玉川）,0,5600,0,"5,000",5000,0,0,0,0,0,0,0,0,0,0,-600,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2141,玉川地域出張所維持運営,1,一般会計,2,総務費,3,区民費,2,支所費,2,出張所維持運営費,3,玉川地域出張所維持運営,1,玉川地域出張所維持運営,0,79576,0,"83,930",83930,0,0,0,0,0,0,0,0,0,0,4354,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2148,玉川地域支所・出張所改修,1,一般会計,2,総務費,3,区民費,2,支所費,4,総合支所・出張所改修費,2,玉川地域支所・出張所改修,1,玉川地域支所・出張所改修,0,31440,0,0,0,0,0,0,0,0,0,0,0,0,0,-31440,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2166,玉川区民会館維持運営,1,一般会計,2,総務費,3,区民費,6,区民施設費,1,区民施設維持運営費,16,玉川区民会館維持運営,1,玉川区民会館維持運営,0,61096,0,"47,171",47171,0,0,0,0,0,0,0,0,0,0,-13925,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2167,玉川地域生涯学習事務,1,一般会計,2,総務費,3,区民費,6,区民施設費,1,区民施設維持運営費,17,玉川地域生涯学習事務,1,玉川地域生涯学習事務,0,631,0,583,583,0,0,0,0,0,0,0,0,0,0,-48,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2168,玉川地域区民センター事業委託,1,一般会計,2,総務費,3,区民費,6,区民施設費,1,区民施設維持運営費,18,玉川地域区民センター事業委託,1,玉川地域区民センター事業委託,0,8637,0,"8,686",8686,0,0,0,0,0,0,0,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2169,玉川地域区民センター維持運営,1,一般会計,2,総務費,3,区民費,6,区民施設費,1,区民施設維持運営費,19,玉川地域区民センター維持運営,1,玉川地域区民センター維持運営,0,171704,0,"189,030",189030,0,0,0,0,0,0,0,0,0,0,17326,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2170,玉川地域地区会館維持運営,1,一般会計,2,総務費,3,区民費,6,区民施設費,1,区民施設維持運営費,20,玉川地域地区会館維持運営,1,玉川地域地区会館維持運営,0,178062,0,"179,417",179417,0,0,0,0,0,0,0,0,0,0,1355,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2188,玉川地域区民施設改修,1,一般会計,2,総務費,3,区民費,6,区民施設費,2,区民施設改修費,4,玉川地域区民施設改修,1,玉川地域区民施設改修,0,302218,0,"177,676",177676,0,0,0,0,0,0,0,0,0,0,-124542,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2200,防災事業運営（玉川）,1,一般会計,2,総務費,3,区民費,9,防災対策費,1,防災対策事業費,9,防災事業運営（玉川）,1,防災事業運営（玉川）,0,9419,0,"13,256",13256,0,0,0,0,0,0,0,0,0,0,3837,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2205,防災訓練・組織育成（玉川）,1,一般会計,2,総務費,3,区民費,9,防災対策費,1,防災対策事業費,14,防災訓練・組織育成（玉川）,1,防災訓練・組織育成（玉川）,0,11269,0,"10,585",10585,0,0,0,0,0,0,0,0,0,0,-684,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,2210,防災施設管理（玉川）,1,一般会計,2,総務費,3,区民費,9,防災対策費,1,防災対策事業費,19,防災施設管理（玉川）,1,防災施設管理（玉川）,0,11132,0,"8,402",8402,0,0,0,0,0,0,0,0,0,0,-2730,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,2401,玉川総合支所・出張所改築事務,1,一般会計,2,総務費,3,区民費,2,支所費,8,総合支所・出張所改築費,6,玉川総合支所・出張所改築事務,1,玉川総合支所・出張所改築事務,0,461616,0,"704,321",704321,0,0,0,0,0,0,0,0,0,0,242705,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,2420,玉川総合支所・出張所改築工事,1,一般会計,2,総務費,3,区民費,2,支所費,8,総合支所・出張所改築費,9,玉川総合支所・出張所改築工事,1,玉川総合支所・出張所改築工事,0,1931920,0,"758,084",758084,0,0,0,0,0,0,0,0,0,0,-1173836,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2018,0,当初,1,一次経費,2335500000,玉支＊街づくり課,7416,街づくり事務（玉川）,1,一般会計,7,土木費,6,都市計画費,1,都市計画総務費,1,都市計画事業費,37,街づくり事務（玉川）,1,街づくり事務（玉川）,0,1169,0,"1,116",1116,0,0,0,0,0,0,0,0,0,0,-53,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2365100000,玉センター＊生活支援課,3321,生活保健事務（玉川）,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,その他の社会福祉事業費,44,生活保健事務（玉川）,1,生活保健事務（玉川）,0,12824,0,"12,285",12285,0,0,0,0,0,0,0,0,0,0,-539,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2365100000,玉センター＊生活支援課,3331,相談員業務（玉川）,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,その他の社会福祉事業費,54,相談員業務（玉川）,1,相談員業務（玉川）,0,1936,0,"1,938",1938,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2365200000,玉センター＊保健福祉課,3326,保健福祉運営事務（玉川）,1,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,3,その他の社会福祉事業費,49,保健福祉運営事務（玉川）,1,保健福祉運営事務（玉川）,0,2506,0,"2,182",2182,0,0,0,0,0,0,0,0,0,0,-324,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2365300000,玉センター＊健康づくり課,5014,区民健康診断（玉川）,1,一般会計,5,衛生費,2,保健所費,1,保健所費,2,保健衛生事業費,6,区民健康診断（玉川）,1,区民健康診断（玉川）,0,10247,0,"8,008",8008,0,0,0,0,0,0,0,0,0,0,-2239,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2365300000,玉センター＊健康づくり課,5035,健康づくり支援（玉川）,1,一般会計,5,衛生費,3,公衆衛生費,4,栄養指導費,1,健康づくり事業費,6,健康づくり支援（玉川）,1,健康づくり支援（玉川）,0,900,0,900,900,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2090,地域活動推進（砧）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,7,地域活動推進（砧）,1,地域活動推進（砧）,0,556,0,556,556,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2095,防犯協会・防火防災協会（砧）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,12,防犯協会・防火防災協会（砧）,1,防犯協会・防火防災協会（砧）,0,1400,0,"1,400",1400,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2099,青少年対策（砧）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,16,青少年対策（砧）,1,青少年対策（砧）,0,3191,0,"3,187",3187,0,0,0,0,0,0,0,0,0,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2104,まちづくり推進（砧）,1,一般会計,2,総務費,3,区民費,1,区民総務費,2,まちづくり推進事業費,21,まちづくり推進（砧）,1,まちづくり推進（砧）,0,2131,0,"2,041",2041,0,0,0,0,0,0,0,0,0,0,-90,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2111,ふるさとまつり協賛（砧）,1,一般会計,2,総務費,3,区民費,1,区民総務費,3,ふるさとまつり運営協力費,6,ふるさとまつり協賛（砧）,1,ふるさとまつり協賛（砧）,0,776,0,776,776,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2114,多摩川花火大会,1,一般会計,2,総務費,3,区民費,1,区民総務費,3,ふるさとまつり運営協力費,9,多摩川花火大会,1,多摩川花火大会,0,87726,0,"87,057",87057,0,0,0,0,0,0,0,0,0,0,-669,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2126,砧総合支所庶務事務,1,一般会計,2,総務費,3,区民費,2,支所費,1,総合支所維持運営費,4,砧総合支所庶務事務,1,砧総合支所庶務事務,0,6910,0,"6,905",6905,0,0,0,0,0,0,0,0,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,2131,計画・相談事業運営（砧）,1,一般会計,2,総務費,3,区民費,2,支所費,1,総合支所維持運営費,9,計画・相談事業運営（砧）,1,計画・相談事業運営（砧）,0,559,0,559,559,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
