年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,歳入番号,歳入番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,未充当前額,未充当要求額,未充当額,現計未充当額,要求額対見積額,前年度対要求額,前年度対見積額,財源区分,財源区分名称,要求内容,補正内容,査定内容,経常臨時区分,経常臨時区分名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,3678,雑入光熱水費等負担金総合運動場,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,92,総合運動場,0,2488,0,2262,0,0,0,0,0,0,0,0,0,0,0,-226,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,3679,雑入光熱水費等負担金千歳温水プール,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,93,千歳温水プール,0,1550,0,1341,0,0,0,0,0,0,0,0,0,0,0,-209,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,3920,雑入光熱水費等負担金大蔵第二運動公園運動施設,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,99,大蔵第二運動公園運動施設,0,2900,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,5405,雑入スポーツ振興くじ助成金地方公共団体スポーツ活動助成,1,一般会計,19,諸収入,6,雑入,9,雑入,60,スポーツ振興くじ助成金,2,地方公共団体スポーツ活動助成,0,5143,0,1387,0,0,0,0,0,0,0,0,0,0,0,-3756,10,諸収入,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,6324,雑入大蔵第二運動場利用料金納付金大蔵第二運動場利用料金納付金（光,1,一般会計,19,諸収入,6,雑入,9,雑入,76,大蔵第二運動場利用料金納付金,2,大蔵第二運動場利用料金納付金（光熱水費等）,0,44049,0,41200,0,0,0,0,0,0,0,0,0,0,0,-2849,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,8127,雑入参加料・利用料（２）リコー砧総合運動場,1,一般会計,19,諸収入,6,雑入,9,雑入,97,参加料・利用料（２）,2,リコー砧総合運動場,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,1146,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3445550000,スポ推進＊スポーツ施設課,8128,雑入参加料・利用料（２）給田一丁目第一生命グラウンド,1,一般会計,19,諸収入,6,雑入,9,雑入,97,参加料・利用料（２）,3,給田一丁目第一生命グラウンド,0,0,0,3903,0,0,0,0,0,0,0,0,0,0,0,3903,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465100000,環境政策部＊環境計画課,7738,都委託金事務処理特例交付金事務処理特例交付金,1,一般会計,14,都支出金,3,都委託金,1,総務費委託金,13,事務処理特例交付金,13,事務処理特例交付金,0,22026,0,41954,0,0,0,0,0,0,0,0,0,0,0,19928,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465100000,環境政策部＊環境計画課,8214,寄附金環境費気候危機対策基金,1,一般会計,16,寄附金,1,寄附金,2,指定寄附金,5,環境費,2,気候危機対策基金,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,7,寄附金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465100000,環境政策部＊環境計画課,7616,雑入納付金（３）会計年度任用職員社会保険料（環境政策部）,1,一般会計,19,諸収入,6,雑入,4,納付金,6,納付金（３）,38,会計年度任用職員社会保険料（環境政策部）,0,990,0,1348,0,0,0,0,0,0,0,0,0,0,0,358,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,5320,使用料太陽光発電施設（三浦）太陽光発電施設（三浦）,1,一般会計,12,使用料及手数料,1,使用料,7,環境使用料,4,太陽光発電施設（三浦）,1,太陽光発電施設（三浦）,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,8005,都補助金新型コロナウイルス感染症対応地方創生臨時交付金地方創生臨,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,41,新型コロナウイルス感染症対応地方創生臨時交付金,42,地方創生臨時交付金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,1482,財産運用収入土地貸付土地貸付,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,5,土地貸付,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,99,一般財源,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,8212,基金繰入金気候危機対策基金環境啓発事業の推進,1,一般会計,17,繰入金,1,基金繰入金,47,気候危機対策基金繰入金,1,気候危機対策基金,1,環境啓発事業の推進,0,0,0,3231,0,0,0,0,0,0,0,0,0,0,0,3231,9,繰入金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,8215,基金繰入金気候危機対策基金環境配慮型住宅リノベーション推進事業,1,一般会計,17,繰入金,1,基金繰入金,47,気候危機対策基金繰入金,1,気候危機対策基金,2,環境配慮型住宅リノベーション推進事業,0,0,0,24100,0,0,0,0,0,0,0,0,0,0,0,24100,9,繰入金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,8219,基金繰入金気候危機対策基金再生可能エネルギーの利用拡大と促進,1,一般会計,17,繰入金,1,基金繰入金,47,気候危機対策基金繰入金,1,気候危機対策基金,3,再生可能エネルギーの利用拡大と促進,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,14500,9,繰入金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,5089,雑入電力売払収入自然エネルギー発電所,1,一般会計,19,諸収入,6,雑入,9,雑入,36,電力売払収入,4,自然エネルギー発電所,0,14883,0,14883,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,6100,雑入電力売払収入自然エネルギー発電所（収益分）,1,一般会計,19,諸収入,6,雑入,9,雑入,36,電力売払収入,9,自然エネルギー発電所（収益分）,0,4636,0,5003,0,0,0,0,0,0,0,0,0,0,0,367,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,7565,雑入東京都環境公社補助金地域気候変動適応計画の策定促進事業,1,一般会計,19,諸収入,6,雑入,9,雑入,66,東京都環境公社補助金,8,地域気候変動適応計画の策定促進事業,0,2145,0,3014,0,0,0,0,0,0,0,0,0,0,0,869,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465160000,環政＊環境エネ施策推進課,8218,雑入東京都環境公社補助金充電設備導入促進事業,1,一般会計,19,諸収入,6,雑入,9,雑入,66,東京都環境公社補助金,14,充電設備導入促進事業,0,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,20500,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,200,手数料工場公害防止認可工場設置認可,1,一般会計,12,使用料及手数料,2,手数料,3,環境手数料,1,工場公害防止認可,1,工場設置認可,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,手数料,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,201,手数料工場公害防止認可変更認可,1,一般会計,12,使用料及手数料,2,手数料,3,環境手数料,1,工場公害防止認可,2,変更認可,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,手数料,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,202,手数料諸証明電気供給・工場認可証明,1,一般会計,12,使用料及手数料,2,手数料,3,環境手数料,3,諸証明,1,電気供給・工場認可証明,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,手数料,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,4341,国庫補助金アスベスト調査助成事業民間建築物アスベスト含有調査助成,1,一般会計,13,国庫支出金,2,国庫補助金,4,土木費補助金,49,アスベスト調査助成事業,1,民間建築物アスベスト含有調査助成事業,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,6971,都補助金受動喫煙防止対策喫煙環境整備事業喫煙環境整備事業,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,30,受動喫煙防止対策喫煙環境整備事業,3,喫煙環境整備事業,0,39910,0,0,0,0,0,0,0,0,0,0,0,0,0,-39910,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,5719,雑入東京都環境公社補助金外来種・移入種の積極的防除事業,1,一般会計,19,諸収入,6,雑入,9,雑入,66,東京都環境公社補助金,2,外来種・移入種の積極的防除事業,0,1850,0,2449,0,0,0,0,0,0,0,0,0,0,0,599,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3465200000,環境政策部＊環境保全課,5981,雑入生活環境保全事業代行措置費用,1,一般会計,19,諸収入,6,雑入,9,雑入,70,生活環境保全事業,1,代行措置費用,0,334,0,366,0,0,0,0,0,0,0,0,0,0,0,32,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7529,都補助金新型コロナウイルス感染症対応地方創生臨時交付金地方創生臨,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,41,新型コロナウイルス感染症対応地方創生臨時交付金,7,地方創生臨時交付金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7531,都補助金新型コロナウイルス感染症対応地方創生臨時交付金地方創生臨,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,41,新型コロナウイルス感染症対応地方創生臨時交付金,8,地方創生臨時交付金,0,0,0,164270,0,0,0,0,0,0,0,0,0,0,0,164270,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7999,都補助金新型コロナウイルス感染症対応地方創生臨時交付金地方創生臨,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,41,新型コロナウイルス感染症対応地方創生臨時交付金,39,地方創生臨時交付金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7929,都補助金東京都生活応援事業プレミアム付区内商品券事業,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,43,東京都生活応援事業,1,プレミアム付区内商品券事業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,2707,都補助金商業振興費商店街イベント支援事業,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,5,商業振興費,11,商店街イベント支援事業,0,80475,0,81759,0,0,0,0,0,0,0,0,0,0,0,1284,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,3450,都補助金商業振興費活力ある商店街育成事業,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,5,商業振興費,13,活力ある商店街育成事業,0,37478,0,45044,0,0,0,0,0,0,0,0,0,0,0,7566,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7781,都補助金地域産業活性化支援事業商業振興,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,9,商業振興,0,57550,0,81140,0,0,0,0,0,0,0,0,0,0,0,23590,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7930,都補助金地域産業活性化支援事業せたがやＰａｙ機能拡充事業,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,10,せたがやＰａｙ機能拡充事業,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525100000,経産＊商業課,7304,雑入納付金（３）会計年度任用職員社会保険料（経済産業部）,1,一般会計,19,諸収入,6,雑入,4,納付金,6,納付金（３）,5,会計年度任用職員社会保険料（経済産業部）,0,4397,0,4254,0,0,0,0,0,0,0,0,0,0,0,-143,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525200000,経産＊産業連携交流推進課,7638,都補助金地域産業活性化支援事業せたがや産業創造プラットフォーム,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,4,せたがや産業創造プラットフォーム,0,8448,0,0,0,0,0,0,0,0,0,0,0,0,0,-8448,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525200000,経産＊産業連携交流推進課,7639,都補助金地域産業活性化支援事業知的財産権取得支援補助,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,5,知的財産権取得支援補助,0,1200,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525200000,経産＊産業連携交流推進課,7640,都補助金地域産業活性化支援事業ビジネスマッチング出展料補助,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,6,ビジネスマッチング出展料補助,0,750,0,750,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525200000,経産＊産業連携交流推進課,8075,都補助金地域産業活性化支援事業せたがや産業創造プラットフォーム,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,11,せたがや産業創造プラットフォーム,0,0,0,9044,0,0,0,0,0,0,0,0,0,0,0,9044,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525200000,経産＊産業連携交流推進課,6629,雑入光熱水費等負担金（２）キャロットタワー八角堂,1,一般会計,19,諸収入,6,雑入,9,雑入,54,光熱水費等負担金（２）,67,キャロットタワー八角堂,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525200000,経産＊産業連携交流推進課,7606,雑入雑入（３）キッチンカー等出店料,1,一般会計,19,諸収入,6,雑入,9,雑入,83,雑入（３）,24,キッチンカー等出店料,0,2100,0,6796,0,0,0,0,0,0,0,0,0,0,0,4696,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,7998,国庫補助金重層的支援体制整備事業雇用促進事業,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,78,重層的支援体制整備事業,22,雇用促進事業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,1481,都補助金就業推進事業費シルバー人材センター,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,10,就業推進事業費,1,シルバー人材センター,0,12495,0,12495,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,5669,都補助金都内ものづくり企業立地継続支援事業都内ものづくり企業立地,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,21,都内ものづくり企業立地継続支援事業,1,都内ものづくり企業立地継続支援事業,0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,7193,都補助金人づくり・人材確保支援事業人づくり・人材確保支援事業,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,24,人づくり・人材確保支援事業,2,人づくり・人材確保支援事業,0,45668,0,37400,0,0,0,0,0,0,0,0,0,0,0,-8268,2,都支出金,,,,2,臨時,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,7641,都補助金地域産業活性化支援事業ＡＩを活用した区内就業マッチング事,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,7,ＡＩを活用した区内就業マッチング事業,0,8920,0,0,0,0,0,0,0,0,0,0,0,0,0,-8920,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,8151,都補助金地域産業活性化支援事業シニア人材が区内産業を支えるマッチ,1,一般会計,14,都支出金,2,都補助金,5,産業経済費補助金,32,地域産業活性化支援事業,12,シニア人材が区内産業を支えるマッチング事業,0,0,0,2905,0,0,0,0,0,0,0,0,0,0,0,2905,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,1705,財産運用収入建物貸付世田谷ものづくり学校貸付料,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,3,建物貸付,5,世田谷ものづくり学校貸付料,0,13252,0,13252,0,0,0,0,0,0,0,0,0,0,0,0,99,一般財源,,,,1,経常,0,0,0,0,0,0,0,0
2022,0,当初,1,一次経費,3525300000,経産＊工業・雇用促進課,8058,雑入光熱水費等負担金（２）ＳＴＫハイツ,1,一般会計,19,諸収入,6,雑入,9,雑入,54,光熱水費等負担金（２）,87,ＳＴＫハイツ,0,0,0,3226,0,0,0,0,0,0,0,0,0,0,0,3226,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
