program_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,major_program_name,budget_program_name,detail_program_name,department_name,amount_thousand_yen,general_revenue_thousand_yen,allocated_revenue_thousand_yen,major_program_code,budget_program_code,detail_program_code,budget_program_group_id,source_type,source_file,source_row_number,is_zero_amount,funding_data_status,department_display_name,department_mapping_status
2026_general_expenditure_07_06_02_01_29_01,2026_general_expenditure_07_06_02,2026,general,一般会計,expenditure,07,土木費,06,都市計画費,02,市街地開発費,市街地開発事業費,市街地再開発,市街地再開発,防街＊市街地整備課,4063,4063,0,01,29,01,2026_general_expenditure_07_06_02_01_29,official_csv,ippansaisyutu.csv,9969,false,raw_source_only,防災街づくり担当部 市街地整備課,matched
2026_general_expenditure_08_01_01_01_01_01,2026_general_expenditure_08_01_01,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,01,教育委員会費,教育委員会委員報酬,教育委員会委員報酬,教育委員会委員報酬,教生＊教育総務課,11556,11556,0,01,01,01,2026_general_expenditure_08_01_01_01_01,official_csv,ippansaisyutu.csv,10075,false,raw_source_only,教育委員会事務局 教育総務課,matched
2026_general_expenditure_08_01_01_02_01_01,2026_general_expenditure_08_01_01,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,01,教育委員会費,教育委員会事務運営費,教育委員会事務,教育委員会事務,教生＊教育総務課,1815,1815,0,02,01,01,2026_general_expenditure_08_01_01_02_01,official_csv,ippansaisyutu.csv,10076,false,raw_source_only,教育委員会事務局 教育総務課,matched
2026_general_expenditure_08_01_02_01_02_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,事務局庶務事務,事務局庶務事務,教生＊教育総務課,35346,35346,0,01,02,01,2026_general_expenditure_08_01_02_01_02,official_csv,ippansaisyutu.csv,10077,false,raw_source_only,教育委員会事務局 教育総務課,matched
2026_general_expenditure_08_01_02_01_05_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,学校職員健康管理事業,学校職員健康管理事業,学教＊学校職員課,13769,13769,0,01,05,01,2026_general_expenditure_08_01_02_01_05,official_csv,ippansaisyutu.csv,10171,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_02_01_06_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,学校職員被服貸与,学校職員被服貸与,学教＊学校職員課,7040,7040,0,01,06,01,2026_general_expenditure_08_01_02_01_06,official_csv,ippansaisyutu.csv,10172,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_02_01_07_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,教職員健康管理事業,教職員健康管理事業,学教＊学校職員課,80118,80118,0,01,07,01,2026_general_expenditure_08_01_02_01_07,official_csv,ippansaisyutu.csv,10173,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_02_01_08_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,教職員被服貸与,教職員被服貸与,学教＊学校職員課,475,475,0,01,08,01,2026_general_expenditure_08_01_02_01_08,official_csv,ippansaisyutu.csv,10174,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_02_01_09_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,教職員・児童生徒表彰,教職員・児童生徒表彰,学教＊学校職員課,775,775,0,01,09,01,2026_general_expenditure_08_01_02_01_09,official_csv,ippansaisyutu.csv,10175,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_02_01_10_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,帰国・外国人児童・生徒教育の推進,帰国・外国人児童・生徒教育の推進,学教＊学務課,6384,2128,4256,01,10,01,2026_general_expenditure_08_01_02_01_10,official_csv,ippansaisyutu.csv,10193,false,raw_source_only,教育委員会事務局 学務課,matched
2026_general_expenditure_08_01_02_01_11_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,就学事務,就学事務,学教＊学務課,3977,3977,0,01,11,01,2026_general_expenditure_08_01_02_01_11,official_csv,ippansaisyutu.csv,10194,false,raw_source_only,教育委員会事務局 学務課,matched
2026_general_expenditure_08_01_02_01_12_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,教育広報,教育広報,教生＊教育総務課,2484,2484,0,01,12,01,2026_general_expenditure_08_01_02_01_12,official_csv,ippansaisyutu.csv,10078,false,raw_source_only,教育委員会事務局 教育総務課,matched
2026_general_expenditure_08_01_02_01_14_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,校務用電算機システム開発及び運用,校務用電算機システム開発及び運用,教セ＊教育ＤＸ推進担当課,1254959,1254959,0,01,14,01,2026_general_expenditure_08_01_02_01_14,official_csv,ippansaisyutu.csv,10225,false,raw_source_only,教育委員会事務局 教育ＤＸ推進担当課,matched
2026_general_expenditure_08_01_02_01_15_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,教育用電算機システム運用,教育用電算機システム運用,教セ＊教育ＤＸ推進担当課,843781,843781,0,01,15,01,2026_general_expenditure_08_01_02_01_15,official_csv,ippansaisyutu.csv,10226,false,raw_source_only,教育委員会事務局 教育ＤＸ推進担当課,matched
2026_general_expenditure_08_01_02_01_17_01,2026_general_expenditure_08_01_02,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,02,事務局費,教育委員会事務局運営費,学校庶務事務改善,学校庶務事務改善,教生＊教育総務課,26065,26065,0,01,17,01,2026_general_expenditure_08_01_02_01_17,official_csv,ippansaisyutu.csv,10079,false,raw_source_only,教育委員会事務局 教育総務課,matched
2026_general_expenditure_08_01_03_01_03_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,小中学校連合行事,小中学校連合行事,学教＊学務課,104543,104543,0,01,03,01,2026_general_expenditure_08_01_03_01_03,official_csv,ippansaisyutu.csv,10195,false,raw_source_only,教育委員会事務局 学務課,matched
2026_general_expenditure_08_01_03_01_05_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校保健指導,学校保健指導,教生＊学校健康推進課,489,489,0,01,05,01,2026_general_expenditure_08_01_03_01_05,official_csv,ippansaisyutu.csv,10085,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_01_03_01_06_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校給食管理指導,学校給食管理指導,教生＊学校健康推進課,11710,11710,0,01,06,01,2026_general_expenditure_08_01_03_01_06,official_csv,ippansaisyutu.csv,10086,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_01_03_01_07_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,教職員研修,教職員研修,教セ＊事業推進担当課,7266,6781,485,01,07,01,2026_general_expenditure_08_01_03_01_07,official_csv,ippansaisyutu.csv,10228,false,raw_source_only,教育委員会事務局 事業推進担当課,matched
2026_general_expenditure_08_01_03_01_08_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,教材開発,教材開発,学教＊教育指導課,45365,45365,0,01,08,01,2026_general_expenditure_08_01_03_01_08,official_csv,ippansaisyutu.csv,10181,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_10_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,教育研究校運営,教育研究校運営,教セ＊事業推進担当課,43363,41407,1956,01,10,01,2026_general_expenditure_08_01_03_01_10,official_csv,ippansaisyutu.csv,10229,false,raw_source_only,教育委員会事務局 事業推進担当課,matched
2026_general_expenditure_08_01_03_01_11_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,スポーツ教室,スポーツ教室,学教＊地域学校連携課,7863,7863,0,01,11,01,2026_general_expenditure_08_01_03_01_11,official_csv,ippansaisyutu.csv,10207,false,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_13_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,教育研究会活動補助,教育研究会活動補助,教セ＊事業推進担当課,8521,8521,0,01,13,01,2026_general_expenditure_08_01_03_01_13,official_csv,ippansaisyutu.csv,10230,false,raw_source_only,教育委員会事務局 事業推進担当課,matched
2026_general_expenditure_08_01_03_01_20_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,特色ある学校づくり推進事業,特色ある学校づくり推進事業,学教＊教育指導課,59607,52407,7200,01,20,01,2026_general_expenditure_08_01_03_01_20,official_csv,ippansaisyutu.csv,10182,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_21_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,外国人児童生徒等日本語指導員派遣,外国人児童生徒等日本語指導員派遣,学教＊教育指導課,18459,6154,12305,01,21,01,2026_general_expenditure_08_01_03_01_21,official_csv,ippansaisyutu.csv,10183,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_24_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,特別支援教育の推進,特別支援教育の推進,教セ＊支援教育課,439440,405555,33885,01,24,01,2026_general_expenditure_08_01_03_01_24,official_csv,ippansaisyutu.csv,10232,false,raw_source_only,教育委員会事務局 支援教育課,matched
2026_general_expenditure_08_01_03_01_27_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,地域運営学校,地域運営学校,学教＊地域学校連携課,0,0,0,01,27,01,2026_general_expenditure_08_01_03_01_27,official_csv,ippansaisyutu.csv,10208,true,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_29_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,部活動の支援,部活動の支援,学教＊地域学校連携課,332551,210104,122447,01,29,01,2026_general_expenditure_08_01_03_01_29,official_csv,ippansaisyutu.csv,10209,false,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_30_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,中学生課外活動支援事業（ＳＴＥＰ）,中学生課外活動支援事業（ＳＴＥＰ）,学教＊地域学校連携課,3183,3183,0,01,30,01,2026_general_expenditure_08_01_03_01_30,official_csv,ippansaisyutu.csv,10210,false,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_34_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校支援・生活指導相談等,学校支援・生活指導相談等,学教＊教育指導課,664472,362663,301809,01,34,01,2026_general_expenditure_08_01_03_01_34,official_csv,ippansaisyutu.csv,10184,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_35_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,外国人英語教育指導補助員派遣,外国人英語教育指導補助員派遣,学教＊教育指導課,0,0,0,01,35,01,2026_general_expenditure_08_01_03_01_35,official_csv,ippansaisyutu.csv,10185,true,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_36_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,指導補助員等配置,指導補助員等配置,学教＊教育指導課,550646,548483,2163,01,36,01,2026_general_expenditure_08_01_03_01_36,official_csv,ippansaisyutu.csv,10186,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_38_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校職員研修,学校職員研修,学教＊学校職員課,198,198,0,01,38,01,2026_general_expenditure_08_01_03_01_38,official_csv,ippansaisyutu.csv,10176,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_03_01_40_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,就学支援委員会運営,就学支援委員会運営,教セ＊支援教育課,4578,4578,0,01,40,01,2026_general_expenditure_08_01_03_01_40,official_csv,ippansaisyutu.csv,10233,false,raw_source_only,教育委員会事務局 支援教育課,matched
2026_general_expenditure_08_01_03_01_41_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,教科日本語の推進,教科日本語の推進,学教＊教育指導課,18300,18300,0,01,41,01,2026_general_expenditure_08_01_03_01_41,official_csv,ippansaisyutu.csv,10187,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_42_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校関係者評価制度の推進,学校関係者評価制度の推進,学教＊教育指導課,0,0,0,01,42,01,2026_general_expenditure_08_01_03_01_42,official_csv,ippansaisyutu.csv,10188,true,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_43_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,大学等教育機関との連携,大学等教育機関との連携,学教＊地域学校連携課,3793,3793,0,01,43,01,2026_general_expenditure_08_01_03_01_43,official_csv,ippansaisyutu.csv,10211,false,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_44_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校支援地域本部,学校支援地域本部,学教＊地域学校連携課,0,0,0,01,44,01,2026_general_expenditure_08_01_03_01_44,official_csv,ippansaisyutu.csv,10212,true,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_45_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,小中学生の国際交流,小中学生の国際交流,学教＊教育指導課,104050,89530,14520,01,45,01,2026_general_expenditure_08_01_03_01_45,official_csv,ippansaisyutu.csv,10189,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_46_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,新・才能の芽を育てる体験学習,新・才能の芽を育てる体験学習,学教＊地域学校連携課,2024,2024,0,01,46,01,2026_general_expenditure_08_01_03_01_46,official_csv,ippansaisyutu.csv,10213,false,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_47_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,世田谷遊びと学びの教育基金積立金,世田谷遊びと学びの教育基金積立金,学教＊教育指導課,2733,0,2733,01,47,01,2026_general_expenditure_08_01_03_01_47,official_csv,ippansaisyutu.csv,10190,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_48_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,乳幼児期の教育・保育の推進,乳幼児期の教育・保育の推進,教セ＊乳幼教・保支課,19603,13165,6438,01,48,01,2026_general_expenditure_08_01_03_01_48,official_csv,ippansaisyutu.csv,10236,false,raw_source_only,教育委員会事務局 乳幼教・保支課,matched
2026_general_expenditure_08_01_03_01_49_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,ＩＣＴを活用した学びの推進,ＩＣＴを活用した学びの推進,教セ＊教育ＤＸ推進担当課,508282,278783,229499,01,49,01,2026_general_expenditure_08_01_03_01_49,official_csv,ippansaisyutu.csv,10227,false,raw_source_only,教育委員会事務局 教育ＤＸ推進担当課,matched
2026_general_expenditure_08_01_03_01_50_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,教育指導の推進,教育指導の推進,学教＊教育指導課,17683,17683,0,01,50,01,2026_general_expenditure_08_01_03_01_50,official_csv,ippansaisyutu.csv,10191,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_03_01_51_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校における働き方改革の推進,学校における働き方改革の推進,学教＊学校職員課,32507,32507,0,01,51,01,2026_general_expenditure_08_01_03_01_51,official_csv,ippansaisyutu.csv,10177,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_01_03_01_52_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,学校運営協議会,学校運営協議会,学教＊地域学校連携課,91470,57932,33538,01,52,01,2026_general_expenditure_08_01_03_01_52,official_csv,ippansaisyutu.csv,10214,false,raw_source_only,教育委員会事務局 地域学校連携課,matched
2026_general_expenditure_08_01_03_01_53_01,2026_general_expenditure_08_01_03,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,03,教育指導費,教育指導関係運営費,英語教育の推進,英語教育の推進,学教＊教育指導課,579595,564595,15000,01,53,01,2026_general_expenditure_08_01_03_01_53,official_csv,ippansaisyutu.csv,10192,false,raw_source_only,教育委員会事務局 教育指導課,matched
2026_general_expenditure_08_01_04_02_01_01,2026_general_expenditure_08_01_04,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,04,教育振興費,幼稚園施設等利用給付費,私立幼稚園施設等利用給付,私立幼稚園施設等利用給付,子若＊子ども・若者支援課,1647359,411841,1235518,02,01,01,2026_general_expenditure_08_01_04_02_01,official_csv,ippansaisyutu.csv,9797,false,raw_source_only,子ども・若者部 子ども・若者支援課,matched
2026_general_expenditure_08_01_07_02_01_01,2026_general_expenditure_08_01_07,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,07,教育センター費,教育総合センター維持運営費,教育総合センター維持管理,教育総合センター維持管理,教セ＊教育相談課,132952,131431,1521,02,01,01,2026_general_expenditure_08_01_07_02_01,official_csv,ippansaisyutu.csv,10220,false,raw_source_only,教育委員会事務局 教育相談課,matched
2026_general_expenditure_08_01_07_02_02_01,2026_general_expenditure_08_01_07,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,07,教育センター費,教育総合センター維持運営費,教育総合センター事業運営,教育総合センター事業運営,教セ＊事業推進担当課,75203,73203,2000,02,02,01,2026_general_expenditure_08_01_07_02_02,official_csv,ippansaisyutu.csv,10231,false,raw_source_only,教育委員会事務局 事業推進担当課,matched
2026_general_expenditure_08_01_07_02_03_01,2026_general_expenditure_08_01_07,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,07,教育センター費,教育総合センター維持運営費,ほっとスクールの運営,ほっとスクールの運営,教セ＊教育相談課,100239,97506,2733,02,03,01,2026_general_expenditure_08_01_07_02_03,official_csv,ippansaisyutu.csv,10221,false,raw_source_only,教育委員会事務局 教育相談課,matched
2026_general_expenditure_08_01_07_02_04_01,2026_general_expenditure_08_01_07,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,07,教育センター費,教育総合センター維持運営費,教育相談・ネットワーク連携,教育相談・ネットワーク連携,教セ＊教育相談課,44433,35053,9380,02,04,01,2026_general_expenditure_08_01_07_02_04,official_csv,ippansaisyutu.csv,10222,false,raw_source_only,教育委員会事務局 教育相談課,matched
2026_general_expenditure_08_01_07_02_05_01,2026_general_expenditure_08_01_07,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,07,教育センター費,教育総合センター維持運営費,教育施設等整備・改修,教育施設等整備・改修,教セ＊教育相談課,10675,10675,0,02,05,01,2026_general_expenditure_08_01_07_02_05,official_csv,ippansaisyutu.csv,10223,false,raw_source_only,教育委員会事務局 教育相談課,matched
2026_general_expenditure_08_01_08_01_01_01,2026_general_expenditure_08_01_08,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,08,学校給食管理費,学校給食管理費,学校給食費会計繰出金,学校給食費会計繰出金,教生＊学校健康推進課,0,0,0,01,01,01,2026_general_expenditure_08_01_08_01_01,official_csv,ippansaisyutu.csv,10087,true,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_01_08_01_02_01,2026_general_expenditure_08_01_08,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,08,学校給食管理費,学校給食管理費,学校給食費収納事務,学校給食費収納事務,教生＊学校健康推進課,0,0,0,01,02,01,2026_general_expenditure_08_01_08_01_02,official_csv,ippansaisyutu.csv,10088,true,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_01_08_01_03_01,2026_general_expenditure_08_01_08,2026,general,一般会計,expenditure,08,教育費,01,教育総務費,08,学校給食管理費,学校給食管理費,学校給食保護者負担軽減事務,学校給食保護者負担軽減事務,教生＊学校健康推進課,0,0,0,01,03,01,2026_general_expenditure_08_01_08_01_03,official_csv,ippansaisyutu.csv,10089,true,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_02_01_01_01_01,2026_general_expenditure_08_02_01,2026,general,一般会計,expenditure,08,教育費,02,小学校費,01,学校管理費,小学校維持運営費,小学校管理運営,小学校管理運営,学教＊学校職員課,1042521,1042521,0,01,01,01,2026_general_expenditure_08_02_01_01_01,official_csv,ippansaisyutu.csv,10178,false,raw_source_only,教育委員会事務局 学校職員課,matched
2026_general_expenditure_08_02_01_01_02_01,2026_general_expenditure_08_02_01,2026,general,一般会計,expenditure,08,教育費,02,小学校費,01,学校管理費,小学校維持運営費,小学校維持管理,小学校維持管理,教生＊教育環境課,3207961,3202663,5298,01,02,01,2026_general_expenditure_08_02_01_01_02,official_csv,ippansaisyutu.csv,10116,false,raw_source_only,教育委員会事務局 教育環境課,matched
2026_general_expenditure_08_02_01_01_03_01,2026_general_expenditure_08_02_01,2026,general,一般会計,expenditure,08,教育費,02,小学校費,01,学校管理費,小学校維持運営費,小学校維持運営,小学校維持運営,学教＊学務課,667693,666861,832,01,03,01,2026_general_expenditure_08_02_01_01_03,official_csv,ippansaisyutu.csv,10196,false,raw_source_only,教育委員会事務局 学務課,matched
2026_general_expenditure_08_02_01_01_05_01,2026_general_expenditure_08_02_01,2026,general,一般会計,expenditure,08,教育費,02,小学校費,01,学校管理費,小学校維持運営費,小学校特別支援学級運営,小学校特別支援学級運営,教セ＊支援教育課,278682,278682,0,01,05,01,2026_general_expenditure_08_02_01_01_05,official_csv,ippansaisyutu.csv,10234,false,raw_source_only,教育委員会事務局 支援教育課,matched
2026_general_expenditure_08_02_01_01_06_01,2026_general_expenditure_08_02_01,2026,general,一般会計,expenditure,08,教育費,02,小学校費,01,学校管理費,小学校維持運営費,通学路安全対策,通学路安全対策,教生＊学校健康推進課,82432,82410,22,01,06,01,2026_general_expenditure_08_02_01_01_06,official_csv,ippansaisyutu.csv,10090,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_02_02_01_01_01,2026_general_expenditure_08_02_02,2026,general,一般会計,expenditure,08,教育費,02,小学校費,02,教育振興費,小学校就学関係扶助費,要保護・準要保護児童に対する扶助,要保護・準要保護児童に対する扶助,学教＊学務課,309688,309688,0,01,01,01,2026_general_expenditure_08_02_02_01_01,official_csv,ippansaisyutu.csv,10197,false,raw_source_only,教育委員会事務局 学務課,matched
2026_general_expenditure_08_02_02_01_04_01,2026_general_expenditure_08_02_02,2026,general,一般会計,expenditure,08,教育費,02,小学校費,02,教育振興費,小学校就学関係扶助費,特別支援学級児童就学奨励,特別支援学級児童就学奨励,学教＊学務課,18582,13439,5143,01,04,01,2026_general_expenditure_08_02_02_01_04,official_csv,ippansaisyutu.csv,10198,false,raw_source_only,教育委員会事務局 学務課,matched
2026_general_expenditure_08_02_03_01_01_01,2026_general_expenditure_08_02_03,2026,general,一般会計,expenditure,08,教育費,02,小学校費,03,学校給食費,学校給食維持運営費,小学校給食維持運営,小学校給食維持運営,教生＊学校健康推進課,0,0,0,01,01,01,2026_general_expenditure_08_02_03_01_01,official_csv,ippansaisyutu.csv,10091,true,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_02_04_01_01_01,2026_general_expenditure_08_02_04,2026,general,一般会計,expenditure,08,教育費,02,小学校費,04,学校保健費,学校保健衛生費,児童各種検査検診,児童各種検査検診,教生＊学校健康推進課,85911,85911,0,01,01,01,2026_general_expenditure_08_02_04_01_01,official_csv,ippansaisyutu.csv,10092,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_02_04_01_02_01,2026_general_expenditure_08_02_04,2026,general,一般会計,expenditure,08,教育費,02,小学校費,04,学校保健費,学校保健衛生費,就学時健康診断,就学時健康診断,教生＊学校健康推進課,15191,15191,0,01,02,01,2026_general_expenditure_08_02_04_01_02,official_csv,ippansaisyutu.csv,10093,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_02_04_01_03_01,2026_general_expenditure_08_02_04,2026,general,一般会計,expenditure,08,教育費,02,小学校費,04,学校保健費,学校保健衛生費,小学校保健衛生事務,小学校保健衛生事務,教生＊学校健康推進課,150908,150908,0,01,03,01,2026_general_expenditure_08_02_04_01_03,official_csv,ippansaisyutu.csv,10094,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
2026_general_expenditure_08_02_04_01_04_01,2026_general_expenditure_08_02_04,2026,general,一般会計,expenditure,08,教育費,02,小学校費,04,学校保健費,学校保健衛生費,小学校保健衛生各種検査,小学校保健衛生各種検査,教生＊学校健康推進課,10094,10094,0,01,04,01,2026_general_expenditure_08_02_04_01_04,official_csv,ippansaisyutu.csv,10095,false,raw_source_only,教育委員会事務局 学校健康推進課,matched
